"","V1","V2","V3","V4","V5","V6","V7","V8"
"102",0.0833333333333333,0.0425170068027211,0.0629251700680272,0.0697278911564626,0.0969387755102041,0.11734693877551,0.423469387755102,0.103741496598639
"103",0.427556818181818,0.0752840909090909,0.0696022727272727,0.046875,0.0866477272727273,0.0980113636363636,0.149147727272727,0.046875
"104",0.0317307692307692,0.0355769230769231,0.781730769230769,0.0278846153846154,0.0278846153846154,0.0278846153846154,0.0355769230769231,0.0317307692307692
"105",0.0672043010752688,0.163978494623656,0.110215053763441,0.0887096774193548,0.0779569892473118,0.120967741935484,0.0887096774193548,0.282258064516129
"106",0.0614406779661017,0.103813559322034,0.0699152542372881,0.0699152542372881,0.11228813559322,0.0699152542372881,0.290254237288136,0.222457627118644
"107",0.551056338028169,0.0580985915492958,0.051056338028169,0.051056338028169,0.0440140845070423,0.0933098591549296,0.0792253521126761,0.0721830985915493
"108",0.0528846153846154,0.0400641025641026,0.0400641025641026,0.0528846153846154,0.0528846153846154,0.661858974358974,0.0400641025641026,0.0592948717948718
"109",0.0724852071005917,0.0784023668639053,0.0902366863905325,0.0902366863905325,0.439349112426036,0.0547337278106509,0.0961538461538462,0.0784023668639053
"110",0.190594059405941,0.0717821782178218,0.131188118811881,0.101485148514851,0.111386138613861,0.150990099009901,0.141089108910891,0.101485148514851
"111",0.0400641025641026,0.046474358974359,0.0400641025641026,0.0657051282051282,0.0592948717948718,0.636217948717949,0.046474358974359,0.0657051282051282
