"","V1","V2","V3","V4","V5","V6","V7","V8"
"40",0.0942622950819672,0.0560109289617486,0.378415300546448,0.0833333333333333,0.0942622950819672,0.0450819672131148,0.14344262295082,0.105191256830601
"41",0.174324324324324,0.05,0.05,0.395945945945946,0.077027027027027,0.0445945945945946,0.131081081081081,0.077027027027027
"42",0.0744047619047619,0.181547619047619,0.193452380952381,0.0863095238095238,0.133928571428571,0.157738095238095,0.0744047619047619,0.0982142857142857
"43",0.095360824742268,0.095360824742268,0.126288659793814,0.188144329896907,0.177835051546392,0.146907216494845,0.0747422680412371,0.095360824742268
"44",0.244505494505494,0.101648351648352,0.101648351648352,0.123626373626374,0.123626373626374,0.0686813186813187,0.145604395604396,0.0906593406593407
"45",0.10963687150838,0.0481843575418994,0.134776536312849,0.112430167597765,0.098463687150838,0.115223463687151,0.249301675977654,0.131983240223464
"46",0.107988165680473,0.255917159763314,0.0665680473372781,0.125739644970414,0.202662721893491,0.10207100591716,0.0724852071005917,0.0665680473372781
"47",0.0578125,0.1515625,0.0390625,0.3953125,0.1203125,0.0953125,0.0765625,0.0640625
"48",0.0747422680412371,0.25,0.0747422680412371,0.105670103092784,0.198453608247423,0.105670103092784,0.115979381443299,0.0747422680412371
"49",0.123913043478261,0.315217391304348,0.0543478260869565,0.167391304347826,0.106521739130435,0.0630434782608696,0.0978260869565217,0.0717391304347826
"50",0.0935897435897436,0.0833333333333333,0.108974358974359,0.232051282051282,0.15,0.175641025641026,0.0833333333333333,0.0730769230769231
"51",0.122474747474747,0.243686868686869,0.304292929292929,0.077020202020202,0.107323232323232,0.0416666666666667,0.0517676767676768,0.0517676767676768
"52",0.0766331658291457,0.0464824120603015,0.0917085427135678,0.508793969849246,0.0364321608040201,0.0866834170854271,0.0665829145728643,0.0866834170854271
"53",0.616071428571429,0.060515873015873,0.068452380952381,0.0446428571428571,0.0367063492063492,0.056547619047619,0.056547619047619,0.060515873015873
"54",0.0303234501347709,0.057277628032345,0.0276280323450135,0.0303234501347709,0.0303234501347709,0.0276280323450135,0.701482479784367,0.0950134770889488
"55",0.0493197278911565,0.103741496598639,0.0697278911564626,0.0425170068027211,0.0833333333333333,0.55952380952381,0.0425170068027211,0.0493197278911565
"56",0.0977564102564103,0.392628205128205,0.046474358974359,0.078525641025641,0.129807692307692,0.0849358974358974,0.0657051282051282,0.104166666666667
"57",0.0933098591549296,0.100352112676056,0.0580985915492958,0.0580985915492958,0.529929577464789,0.051056338028169,0.0580985915492958,0.051056338028169
"58",0.114197530864198,0.114197530864198,0.114197530864198,0.188271604938272,0.126543209876543,0.114197530864198,0.114197530864198,0.114197530864198
"59",0.0862676056338028,0.0933098591549296,0.051056338028169,0.0792253521126761,0.536971830985915,0.0440140845070423,0.051056338028169,0.0580985915492958
"60",0.0825892857142857,0.0736607142857143,0.207589285714286,0.0736607142857143,0.189732142857143,0.234375,0.0558035714285714,0.0825892857142857
"61",0.0518867924528302,0.0770440251572327,0.0518867924528302,0.529874213836478,0.0707547169811321,0.114779874213836,0.0644654088050314,0.0393081761006289
"62",0.115853658536585,0.164634146341463,0.0914634146341463,0.254065040650407,0.0995934959349594,0.148373983739837,0.0589430894308943,0.0670731707317073
"63",0.109872611464968,0.116242038216561,0.0398089171974522,0.0398089171974522,0.549363057324841,0.0461783439490446,0.0461783439490446,0.0525477707006369
"64",0.0792253521126761,0.0651408450704225,0.0580985915492958,0.051056338028169,0.565140845070423,0.051056338028169,0.0862676056338028,0.0440140845070423
"65",0.0804455445544554,0.120049504950495,0.0556930693069307,0.14480198019802,0.352722772277228,0.110148514851485,0.0457920792079208,0.0903465346534653
"66",0.0449152542372881,0.0483050847457627,0.648305084745763,0.0313559322033898,0.0313559322033898,0.085593220338983,0.0686440677966102,0.0415254237288136
"67",0.198598130841121,0.0957943925233645,0.0864485981308411,0.114485981308411,0.123831775700935,0.133177570093458,0.0864485981308411,0.161214953271028
"68",0.491504854368932,0.219660194174757,0.0400485436893204,0.0351941747572816,0.0643203883495146,0.0400485436893204,0.0594660194174757,0.0497572815533981
"69",0.0705128205128205,0.138888888888889,0.061965811965812,0.395299145299145,0.121794871794872,0.0961538461538462,0.061965811965812,0.0534188034188034
"70",0.0775862068965517,0.105172413793103,0.532758620689655,0.0637931034482759,0.0844827586206897,0.0431034482758621,0.0431034482758621,0.05
"71",0.0339673913043478,0.0502717391304348,0.0339673913043478,0.0394021739130435,0.0557065217391304,0.702445652173913,0.0394021739130435,0.0448369565217391
"72",0.0743243243243243,0.452702702702703,0.0653153153153153,0.0923423423423423,0.11036036036036,0.0833333333333333,0.0653153153153153,0.0563063063063063
"73",0.0528846153846154,0.0528846153846154,0.649038461538462,0.0528846153846154,0.0592948717948718,0.046474358974359,0.046474358974359,0.0400641025641026
"74",0.09375,0.09375,0.09375,0.127840909090909,0.21875,0.150568181818182,0.139204545454545,0.0823863636363636
"75",0.54144385026738,0.140374331550802,0.0548128342245989,0.0441176470588235,0.0334224598930481,0.0494652406417112,0.0494652406417112,0.0868983957219251
"76",0.177672955974843,0.171383647798742,0.139937106918239,0.177672955974843,0.0455974842767296,0.089622641509434,0.133647798742138,0.0644654088050314
"77",0.0544117647058824,0.566176470588235,0.0367647058823529,0.0897058823529412,0.0779411764705882,0.0897058823529412,0.0485294117647059,0.0367647058823529
"78",0.0942307692307692,0.178846153846154,0.117307692307692,0.163461538461538,0.101923076923077,0.125,0.0942307692307692,0.125
"79",0.0732323232323232,0.0732323232323232,0.0631313131313131,0.244949494949495,0.113636363636364,0.113636363636364,0.154040404040404,0.164141414141414
"80",0.0975935828877005,0.183155080213904,0.0601604278074866,0.28475935828877,0.156417112299465,0.0922459893048128,0.070855614973262,0.0548128342245989
"81",0.339795918367347,0.152040816326531,0.0744897959183674,0.0540816326530612,0.0663265306122449,0.119387755102041,0.0826530612244898,0.111224489795918
"82",0.046474358974359,0.405448717948718,0.0528846153846154,0.0721153846153846,0.136217948717949,0.0977564102564103,0.0657051282051282,0.123397435897436
"83",0.0953947368421053,0.384868421052632,0.0822368421052632,0.0822368421052632,0.108552631578947,0.0822368421052632,0.0822368421052632,0.0822368421052632
"84",0.0537790697674419,0.0944767441860465,0.0421511627906977,0.507267441860465,0.170058139534884,0.0479651162790698,0.0479651162790698,0.0363372093023256
"85",0.0544117647058824,0.542647058823529,0.0485294117647059,0.0955882352941176,0.0779411764705882,0.0955882352941176,0.0426470588235294,0.0426470588235294
"86",0.0278846153846154,0.0355769230769231,0.0317307692307692,0.0278846153846154,0.0432692307692308,0.0355769230769231,0.0278846153846154,0.770192307692308
"87",0.0748175182481752,0.0967153284671533,0.0602189781021898,0.0675182481751825,0.0748175182481752,0.52007299270073,0.0456204379562044,0.0602189781021898
"88",0.0825,0.1125,0.1325,0.1825,0.0925,0.2125,0.1025,0.0825
"89",0.131048387096774,0.0745967741935484,0.0826612903225806,0.0907258064516129,0.147177419354839,0.292338709677419,0.0826612903225806,0.0987903225806452
"90",0.568181818181818,0.124331550802139,0.0441176470588235,0.0441176470588235,0.0548128342245989,0.0387700534759358,0.0548128342245989,0.070855614973262
"91",0.31425702811245,0.157630522088353,0.073293172690763,0.0853413654618474,0.145582329317269,0.0331325301204819,0.0612449799196787,0.129518072289157
"92",0.0392561983471074,0.0420110192837466,0.028236914600551,0.0337465564738292,0.0392561983471074,0.0254820936639118,0.672865013774105,0.119146005509642
"93",0.125739644970414,0.451183431952663,0.0784023668639053,0.0547337278106509,0.0843195266272189,0.0784023668639053,0.0547337278106509,0.0724852071005917
"94",0.108407079646018,0.196902654867257,0.0907079646017699,0.170353982300885,0.108407079646018,0.188053097345133,0.0641592920353982,0.0730088495575221
"95",0.347727272727273,0.193181818181818,0.075,0.075,0.0659090909090909,0.0840909090909091,0.0931818181818182,0.0659090909090909
"96",0.536096256684492,0.135026737967914,0.0548128342245989,0.0387700534759358,0.0387700534759358,0.0441176470588235,0.070855614973262,0.0815508021390374
"97",0.0310402684563758,0.0578859060402685,0.0276845637583893,0.0276845637583893,0.0276845637583893,0.0243288590604027,0.735738255033557,0.0679530201342282
"98",0.0743243243243243,0.470720720720721,0.0743243243243243,0.0833333333333333,0.0923423423423423,0.0743243243243243,0.0743243243243243,0.0563063063063063
"99",0.0355769230769231,0.0278846153846154,0.0355769230769231,0.0317307692307692,0.0432692307692308,0.0240384615384615,0.0317307692307692,0.770192307692308
"100",0.287921348314607,0.10252808988764,0.198033707865169,0.11376404494382,0.0575842696629214,0.11938202247191,0.0632022471910112,0.0575842696629214
"101",0.0339673913043478,0.0557065217391304,0.0339673913043478,0.0448369565217391,0.0394021739130435,0.713315217391304,0.0448369565217391,0.0339673913043478
"102",0.0833333333333333,0.110544217687075,0.0493197278911565,0.0561224489795918,0.0901360544217687,0.518707482993197,0.0425170068027211,0.0493197278911565
"103",0.0752840909090909,0.0866477272727273,0.046875,0.0582386363636364,0.115056818181818,0.473011363636364,0.0923295454545455,0.0525568181818182
"104",0.0278846153846154,0.0278846153846154,0.0278846153846154,0.0278846153846154,0.0432692307692308,0.0317307692307692,0.0240384615384615,0.789423076923077
"105",0.0779569892473118,0.0779569892473118,0.0994623655913978,0.260752688172043,0.110215053763441,0.0887096774193548,0.110215053763441,0.174731182795699
"106",0.239406779661017,0.11228813559322,0.0529661016949153,0.0783898305084746,0.180084745762712,0.13771186440678,0.129237288135593,0.0699152542372881
"107",0.0440140845070423,0.0580985915492958,0.107394366197183,0.466549295774648,0.0651408450704225,0.13556338028169,0.0651408450704225,0.0580985915492958
"108",0.046474358974359,0.0528846153846154,0.655448717948718,0.0592948717948718,0.0592948717948718,0.0400641025641026,0.0400641025641026,0.046474358974359
"109",0.0843195266272189,0.427514792899408,0.0843195266272189,0.0784023668639053,0.0902366863905325,0.0902366863905325,0.0665680473372781,0.0784023668639053
"110",0.0717821782178218,0.101485148514851,0.23019801980198,0.0915841584158416,0.141089108910891,0.111386138613861,0.0618811881188119,0.190594059405941
"111",0.0400641025641026,0.0528846153846154,0.661858974358974,0.0528846153846154,0.0592948717948718,0.0528846153846154,0.0400641025641026,0.0400641025641026
